Id,Label,Comment
7843,0,Vụ này ko cho ae SE con lời giải thích cụ thể là t tính mất khối fans đấy nhỉ.
7844,0,+ fiddle 2*
7845,0,Lại là mùa sau làm lại hả ae
7846,2,lỏ dái
7847,0,chuông kì bu
7848,0,Bom tấn ác
7849,0,Nảy t định nói ren mà qua GAM thì chắc đi seed 2 cktg đc nhưng đó là trc khi t thấy cái tin này clm
7850,0,Gòi xong kick ngài ra cho HLV người nhà 1 làm HLV trưởng 
7851,0,Qua ủng hộ team whales
7852,0,shock
7853,0,"Theo t nghĩ đây tất cả chỉ là màn kịch và là contend thôi đến mùa hè là rõ , phải nói bên SBTC làm truyền thông tốt đấy nhưng k qua mắt được t"
7854,0,Có còn tin sốc nào nữa k
7855,0,thua : 
7856,0,"Top 7 thẳng tiến
ngay cả ren n còn bật nói chi mấy thằng cũng thời thi đấu mà tự dưng đi làm thầy , nước đi này k thể lường trc được"
7857,1,kick Ren để Naul chưa bh đi làm vs cả ông Hype. Dell hiểu bhl nghĩ cl j
7858,1,Nguyen Kiet Se cut
7859,0,Se con 2 mùa comeback gam con nhé
7860,0,mùa xuân Á quân VCS mùa sau đánh play off trụ hạng
7861,1,Vc @@@
7862,0,Trụ hạng r anh em ơi huhu
7863,0,-1 follow
7864,0,mùa sau là của chúng ta cố lên
7865,0,bổ nhiệm chán zậy
7866,0,thoi xong.-.bruh
7867,0,Se rơi vào ngõ cụt luôn haha
7868,1,chuẩn bị ăn 1 rổ sần đè lên đầu rồi mùa sau chắc coi đéo dám chat ở đâu nữa
7869,0,GAM Adecamy
7870,0,-1 SE con  mùa sau trụ hạng
7871,0,Sân gà để farm
7872,1,Rẻ rách
7873,0,"Có thực lực thì đã lên HLV lâu rồi, ở cái team tận mấy mùa giờ lên HLV thấy nôi nông quá"
7874,0,1 sải dài
7875,0,Minh Quân Bá no hope rồi bro
7876,0,đánh trụ hạng
7877,0,"Hazzz
Ren t thấy còn hay hơn ấy"
7878,0,Top 4 đc là giỏi rồi .
7879,2,ncc
7880,0,Tuyển sofs về làm hlv còn có tí hope
7881,1,Hiện đang có thông tin SBTC Sport kick HLV Ren mà không báo trước. Mong SBTC lên tiếng giải thích. Đừng để mn nghĩ SBTC ăn cháo đá bát mà lại còn rẻ jack như vậy chứ
7882,0,team content đưa editor lên làm BHL là chuẩn rồi. Hi vọng mùa hè sẽ có những content chất lượng để cổ vũ GAM và CES ở CKTG nha
7883,0,Đôi lời của một HLV
7884,0,Sau khi xem stream abe thì đc biết abe h cũng chỉ là 1 nhà đầu tư thôi k còn quyết định đội hình SE nữa. Thì SBTC esports giờ cũng kh khác gì đội CES TW. unflow còn Ren thì đc abe tuyển về rồi ảo tưởng sức mạnh..
7885,0,Cạnh tranh với MBE à
7886,0,thui out top 4 cho nhanh
7887,0,chay'
7888,0,hlv người nhà
7889,0,Mạnh Thành
7890,0,Nguyễn Văn Trọng sao nó kick a
7891,1,Rồi Editor lên làm Analyst luôn hả  vl cái đội bất ổn nhất VCS
7892,1,Đức Gooner Nguyễn Đức Huy vcl cooking time
7893,1,Đưa 2 bú bé đần lên làm hlv trưởng 
7894,0,5ting
7895,0,.....
7896,0,#truhang
7897,0,Phạm Phú Huy @@
7898,1,Vcl. Mùa sau nữa là mùa của chúng ta
7899,0,"Tưởng tinikun còn cứu dc, chứ đưa naul lên thì no hope"
7900,0,Naul chính thức đá chén cơm ngài Ren
7901,2,Nguyễn Quân nhìn mặt hype giống dĩ thâm vl k
7902,0,đá chén cơm ngài Ren
7903,0,2 thằng này thì đc làm gì trời
7904,0,t tưởng nhà đầu tư mới kick Ren để đem về hlv Hàn hay cái tên uy tín hơn 
7905,0,CRen7 phỏng vấn độc quyền tại XTV
7906,0,welcome trụ hạng 
7907,0,Bất ngờ ghê
7908,0,Ông Luân về làm HLV chắc mấy đứa game thủ nó đấm cho ấy chứ ở đấy mà nói đc bọn nó
7909,1,Nhìn mặt 2 ông thần này đần lắm
7910,1,"Deja vu à, giống con chồn xanh lè nào thay Tuchel bằng graham potter xong cook luôn thế nhờ "
7911,0,Vía của Naul ko át được mấy thằng tuyển thủ cái tôi cao đâu. Mùa sau nát rồi.
7912,2,vcl xong giải tán luôn
7913,0,thank you ren welecome giản tán
7914,0,thôi tốt nhất giải tán team đi cho nhanh
7915,0,vậy là đội hình bù nhìn 2 sao đã chính thức tan rã
7916,0,Thôi SE cúy rồi
7917,2,ccgi đang diễn ra vậy đcm 
7918,0,thôi qua làm fan GAM cho rồi
7919,0,Đoàn Tuyển sao m bảo mua sau là mùa của chúng ta 
7920,0,........ :
7921,0,Để coi làm được gì 
7922,1,mùa sau vào top 4 t ăn cứt cả VN
7923,0,Ân Nguyễn kick thầy tuyển trò
7924,0,Công Kha kịch kim top7
7925,0,Khác đéo gì Chelsea kick tuchel mua porter về 
7926,0,Phạm Quyền no ren no party
7927,2,dm se lai ve máng heo
7928,0,No hope Võ Quý Vỵ
7929,0,"Hype out , brb in"
7930,0,"Lam Hoang Khiem Ron, Se can anh"
7931,1,Khôi Nguyên chjm kut 2
7932,0,quá nhiều thông báo chính thức cho ngày hôm nay
7933,2,Súc vật
7934,2,Team càng ngày càng súc vật
7935,0,No hope
7936,0,Bring me olieu sosa
7937,0,Welcome sofs 
7938,0,Thank you SBTC
7939,0,Editor Evs -> analyst fiddlesticks
7940,0,Coach 3h 
7941,0,No hope 
7942,0,Fiddle 1+2
7943,0,Thank you slayder
7944,0,Thanh Tú our time
7945,1,Clgv  head coach
7946,0,OU...OUT TIME!
7947,0,no hope
7948,0,+1 Out top
7949,0,Content áccc
7950,0,VCSB let's go
7951,0,Bảo Lê hayyy
7952,0,Sống Bằng Tài Chính
7953,0,"Nguyễn Hà Minh Quang 10 thất vọng quá, nghỉ làm SE kon"
7954,2,Dcm tụi mày được nhiều người hâm mộ được nhiều người yêu thích được nhiều người biết đến đều nhờ aba mà ra .mà giờ tụi mày xem aba đéo ra gì tụi bây biến aba thành bù nhìn tụi bây biến aba thành thằng vô dụng. Tụi đầu bùi dẻ rách .giản tán mẹ nó đi
7955,0,"thôi thôi, nấu ăn rồi"
7956,0,Đến ngài Ren còn chả làm ăn gì đc thì thầy Nâu làm đc gì
7957,0,Ren cứu éo nổi thì éo ai độ đc
7958,0,đá chén cơm ngài ren 
7959,0,qq gì z
7960,0,VCS xuống cấp thì các nhà tài trợ đéo dám xuống tiền đâu một số đội ko có tiền duy trì sắp giải tán đến nơi rồi ngày tàn của lol Việt đã đến..
7961,0,"Ủa sao ren đi rồi , tưởng ren ở lại thì còn có hi vọng mùa sau"
7962,0,Ha Nhat Huy mất vé rồi em
7963,0,Đón về tranh suất trụ hạng à
7964,1,bù nhìn
7965,1,Ủa ren cook hả mn
7966,0,SE hết tiền rồi à
7967,0,Giờ GAM húp vội ngài Ren về nữa là oke.
7968,0,học trò cướp ghế thầy 
7969,0,Trần Nguyễn Phi Vũ are you ok
7970,1,đm vẫn chưa thể tin Naul đã lên tới tầm Coach r đấy 
7971,0, ngài Ren đâu
7972,0,Nhớ đợt stream có Naul Palette ngồi kế rồi gọi cho Bigkoro
7973,0,Nhớ có khúc Naul sẽ đá cái ghế của Ngài để ngồi lên… 
7974,0,chúc mừng SE mùa sau out top 4 khi 2 thằng này làm HLV 
7975,0,J đây đua trụ hạng à
7976,0,Mùa hè này đố á quân dc như mùa xuân
7977,0,"Naul đã từng là một Midlane rất mạnh thời còn thi đấu , cùng thời với nhau nhưng kỹ năng hơn hẳn Ren vài bậc. Có tư duy tốt về meta + kinh nghiệm chinh chiến thực tế các giải trong nước và quốc tế."
7978,0,"Nên lựa chọn Naul là ko tồi , vấn đề còn lại là kỹ nă… "
7979,0,Ngô Tiến Khởi bảo nốt mùa giải tán ko tin 
7980,0,Giờ đốt áo còn kịp không ta
7981,2,Clm thà đôn BRB lên còn hơn 
7982,0,top 8
7983,0,NAUL nó lại cắn Ren
7984,1,Cook 1 khúc
7985,0,Mùa sau SE đi nấu ăn hết rồi 
7986,1,Nghi content vcl 
7987,0,Ủa ngài ren đâu 
7988,0,Thui đừng top 7 top 8 là được
7989,0,2 con filde
7990,0,Mua sau chắc tóp 4 quá
7991,0,định nghĩa của tiến hoá ngược à
7992,0,ae SE đã đào sẵn hang chưa
7993,0,Vậy Gam Ren mợ r
7994,1,Trần Hiệp Quốc cook r
7995,0,Choke vãi
7996,0,Naul hướng dẫn e dia đi lane từ hòa đến thua à 
7997,0,Liêu Nam Lộc của tôi đâu
7998,0,"Nhà đầu tư mới định giảm quỹ lương để tập trung kiếm tiền, thử hỏi mùa sau out top view party mà tổ chức chắc ko ai thèm mua vé ở đó mà lợi nhuận"
7999,0,cố lên SE ...
8000,0,Chia tay thật rồi ư
8001,1,Cook vội 
8002,2,rồi cook  ăn db luôn
8003,0,"tụi bây làm quá vấn đề hlv r, team SE co mua ca hlv hàn về cung thua thôi, nhìn thấy hlv Hankay của Gam k, đéo làm gì cũng co cúp nên se con k cần quá bận tâm về bhl haha"
8004,2,Nhu lol lun
8005,1,Clm chim cút chim bơ lun.
8006,1,Có đưa ai làm HLV mà còn chú bé đ DNk thì cũng cút
8007,0,0-14
8008,0,Zzzz
8009,0,Mùa này là mùa của chúng ta… trụ hạng
8010,0,Đoàn Danh rồi luôn
8011,0,Mùa sau ko phải mùa của chúng ta
8012,0,Vẫn tin tưởng Ren hơn còn lại đéo tin thằng nào
8013,0,Nguyễn Huỳnh Minh Nhật :<
8014,1,"Sức mạnh tài chính của 2 nhà tài trợ đây sao  Đéo đủ tiền trả lương cho Ren nên kick rồi đưa tay 2 thằng bù nhìn lên à  Đéo chs được thì giải tán cút mẹ đi , VCS đã đủ rác rồi đừng làm nó rác thêm ."
8015,1,Lần này cook rồi
8016,2,Mùa sau như cặc
8017,1,Rồi có quản đc bọn ôn con không
8018,0,lum dc
8019,0,kiểu này tạch luôn cái vé cktg rồi
8020,1,Lại cook thêm 1 mùa
8021,0,Ủa alo sbtc đang làm cái quái gì vậy
8022,1,Rồi cút luôn ha
8023,1,"Vứt thực sự. Đéo hiểu sao lại để Ren đi, tao fan SE chưa bao giờ chửi team, nhưng lần này thực sự thất vọng, vcl"
8024,0,Mùa sau là của chúng ta
8025,2,V~ cuccut
8026,0,"Thôi thôi,đừng ai ca bài ""mùa này là của SE nữa"" đi với team từ lúc thành lập tới giờ,đây là lần đầu tiên mà t thấy bức xúc và khó hiểu nhất,kick Ren mơ mộng rằng có thể SE Sofm,hoặc ít nhất cũng là hlv đã có kinh nghiệm như thầy Phong,Raze...đ hiểu "
8027,0,Đăng Nguyễn Mùa sau không phải là mùa của chúng ta.
8028,0,Mùa sau đéo còn là của chúng ta nữa r
8029,0,Màu sau kà màu của chúng taaaa
8030,0,Minh Nhựt mùa sau đua với MBE đc
8031,0,Ước đc ra hang
8032,0,Ae coi chuẩn bị đồ ăn nước uốn trang thiết bị cần thiết để vô hang trú trong khoản thời gian dài...!
8033,0,lục đục nội bộ hay quỹ lương ko dc ổn thôi..
8034,0,"3h r mà, bài đăng đâu òi neitt"
8035,0,Mùa hè năm sau là mùa của chúng ta
8036,0,Hải Đăng kiểu n2ay cơ hội đâu gỡ 2 ly trà full toping size xxl
8037,0,Hả 
8038,0,Khó có vé đi cktg lắm
8039,0,Về tấu hài à
8040,1,wtf
8041,0,Làm trò hề  hết mùa này giải tán bán slot.
8042,0,Đi nấu ăn nào mấy ae … mùa tới là mùa chúng ta nấu ăn 
8043,0,Minh Đức ngày bình thường nhất tại se
8044,0,"Ok "" bùng nổ """
8045,1,Cút r
8046,0,Thôi no hope Thịnh Nguyễn
8047,0,Duy Nguyễn kích thầy tuyển trò
8048,0,Naul mà coad thì Nper lại bảo biết làm hlv không 
8049,1,Mùa sau top 4 đc tao cùi
8050,1,"No hope, chim cút"
8051,0,Phạm Vũ Phước Vinh thấy no hope
8052,0,Lại trò hề à
8053,0,Ko đủ tiền duy trì trả lương cho Ren nên phải giải phóng thôi ae giờ khó khăn mà
8054,0,"Tao unlike page trước, chúc ae ở lại may mắn "
8055,1,thoi cook
8056,0,fan phong trào nhìu ghê
8057,1,Nguyễn Hữu Thịnh Sao Bạn Thích Cút  mua này cút òi
8058,0,Qua GAM Esports LoL ngài ơi
8059,0,Tấu hề nữa rồi
8060,0,Naul la ai v
8061,0,Thầy đi trò lên ác
8062,0,Thoii đi nấu ăn
8063,1,mùa này cook
8064,0,Nguyễn Minh ha di pọt tơ phiên bản Lol  lớ ngớ trụ hạng chứ CKTG khó luôn chú ơi
8065,2,ncl
8066,0,mùa đầu làm se con và chắc cũng là mùa cuối
8067,0,15h rồi
8068,1,vcc luôn
8069,1,Kick hlv trưởng đôn Fidel lên nhà tài trợ mới ác quỷ luôn hâhhaa cười địt ra cứt giống ỉa cha
8070,0,Nghề HLV ở VN là ghế 3 chân do tuyển thủ nắm chẳng sai
8071,0,Quan Vu chuẩn bị đánh thăng hạng
8072,0,Lê Tuấn k nộp cv à
8073,1,An cuc thu thao :'
8074,0,Nó chán….
8075,0,Mùa sau đe'o phải mùa của chúng ta rồi
8076,0,hype từ editỏ thành analýt
8077,0,"Aba làm head coach trụ top 4 nhưng vui, còn 2 con fiddle 1 sao này cũng trụ top 4 nhưng +nhiều Gam con"
8078,2,Bùng cmm
8079,0,SBTC giờ làm dịch vụ rửa tiền ah =
8080,0,"Thôi lạy, gắng trụ hạng"
8081,0,no hope nửa r
8082,0,Đừng Quên Nay Cũng Là Ngày 1/4  Âm lịch 
8083,0,Hahaha
8084,0,NT Hồng Phúc đi nấu ăn thui
8085,0,Tháii
8086,0,Nguyễn Đức á chà
8087,0,Cố gắng trụ hạng
8088,0,Dell có 1 chút hope nào lun ko hiểu nghĩ gì
8089,2,Hài vl Se
8090,2,Ren đi là đúng t thấy mic ches ren banpick là tụi nó cải thk lz nào cũng vậy chả có tôn trọng j cả
8091,0,Ông quản lý của SE không được dễ thương cho lắm nha
8092,0,Next
8093,1,Đưa bù nhìn làm hlv thì chác đội hình dồn tiền nhiều rồi.
8094,0,Trừ 1 se con
8095,0,Mùa xuân 2024 sẽ là mùa của chúng ta
8096,1,Đưa th đần này lên là ae se con chúng tôi hết gáy r
8097,0,Rồi bom tấn dữ thần chưa. Se từ top 2 lên hẳn top 7 có khi còn được top 8
8098,0,Mới gáy được một mùa thì mùa sau lại phải im rồi
8099,0,Ngài Ren của t đâu
8100,1,SE cook r ae à
8101,0,Tội slayder
8102,0,ACC
8103,0,Mùa sau là mùa của đội người ta
8104,0,Mùa sau éo phải mùa của chúng ta
8105,1,Vcl đuổi ngài rồi thuê con bù nhìn làm head coach à Thà thuê Warzone về tấu hài còn hơn 
8106,0,Phan Minh Đạt không hề sai
8107,0,VCSA nhieu day wa lai suot.
8108,2,làm ăn như cái con c
8109,0,Đức Thành đã đến lúc người hâm mộ quay lưng được rồi
8110,0,Pass lại áo sbtc giá rẻ ai mua ib
8111,0,Mùa sau à mà thôi
8112,0,"Se thiếu tôn trọng fam của họ quá rồi , như này thì bẩn mắt lắm"
8113,0,TRụ hạng
8114,1,"Toàn fan hùa, chưa đánh đã kêu cook đủ kiểu, t đéo phủ nhận Ngài Ren góp công cho SE đc top 2 nhưng những ng khác cũng có công góp sức, ko có Ngài Ren thì t tin SE vẫn đủ sức cạnh tranh, nhìn vào đầu mùa trc đi, SE cũng chật vật thôi, nửa sau có DNK và… "
8115,1,Ô liêu Ferguson và Ren còn ko trị dc tụi nó thì naul thấy mùa sau cook rồi đấy
8116,0,Vừa mới ngạo nghễ làm á quân vcs đc 1mùa mùa sau trụ hạng ha
8117,0,Ng Thanh Thảo secon có thật sự là ổn không em
8118,1,Nói thật là 1 fan lâu năm abe và se mà clm mùa nào cũng mùa sau là của chúng ta đéo biết mệt hay gì ren đc xem là HLV hay của vcs r djtme lại đi đổi chán đéo tả đc lại mùa sau của chúng ta hay gì thoii thấy disban đi đỡ mệt chán đéo nói nổi r thôi chắc… 
8119,0,ĐÉO HIỂU
8120,0,Bị lừa ht r 
8121,0,"Mùa tới là mùa của chúng,ta"
8122,0,For sure trụ hạnh
8123,0,mùa sau nấu ăn
8124,1, chim cook
8125,0,Rồi trụ hạng
8126,0,trụ hạng mùa hè à
8127,0,gion~ quai`
8128,0,Weo căm GAM ren
8129,0,Đ.éo hiểu kiểu gì
8130,0,Lmao
8131,0,Công Trình Nguyễn năm nay top 7 năm sau xuống đánh vcsB
8132,0,Vẫn câu nói cũ mùa này là mùa của chúng ta 
8133,0,Lê Sỹ Hiếu thank u
8134,0,Thôi xong
8135,0,Het cuu
8136,0,Mùa này là mùa vứt
8137,0,t lạy luôn
8138,0,Một mớ hỗn độn thes
8139,0,Ren < Naul à
8140,0,No Ren No Cup
8141,0,Đạp đổ Ren luôn mà
8142,1,"xàm, k hiểu sao để thằng na ủn lên"
8143,0,SE con vào hang
8144,0,Hạng 5 là đẹp
8145,0,Hlv giờ ban pick bằng web được mà tụi mày lo cái gì
8146,1,Trung Nguyễn clm giờ nghe khó vcl bn ạ
8147,0,Quãi ò
8148,1,Đồ điên đồ khùng chỉ có ở sbtc toàn mấy khí xàm cức 
8149,0,Nhật Vân well come top 8
8150,0,"Mùa này out top 4 , no hope"
8151,0,Yến Linh bú
8152,0,trong này còn chỗ nè. Ae vào lẹ
8153,1,Vũ Đức Hiếu c.u.t
8154,0,Đéo hiểu kiểu gì
8155,0,Nâuuuuuuuuuuuuuu
8156,0,"Cuộc vui nào cũng lúc tàn, mong mọi người vẫn ủng hộ SE"
8157,0,I'm ready
8158,0,Mãi là anh em 
8159,1,Huỳnh Nhật Tân vãi l
8160,0,Ren phản bội chúng tôi
8161,1,"Vấn đề nằm ở dàn tuyển thủ chứ có phải HLV éo đâu Ren, Sergh, thầy Quyền, Tinikun còn chịu ko nổi mấy ông thần đằng này nữa thì mùa sau lại bị đội thua Wildcard nó tương vào mồm òi. Nghĩ mà buồn cho nền LMHT vn "
8162,0,mới làm SEcon cái Ren đii
8163,0,Giữ đúng lời hứa
8164,0,cảm ơn vì đá đến
8165,0,Ngài về GAM giải quyết bài toán ra thế giới đánh à
8166,0,Đỗ Thành Tài hlv dac nhan tam cua tuii
8167,0,Chuẩn rạp xiếc
8168,2,Chưa vui đã tàn clm cm
8169,1,Kick nốt Slayder bố m qua cổ vũ gân đàm
8170,0,Làm coach cho toàn thầy cãi đc 1 mùa đã out r
8171,0,Lại thank you à  chắc phải qua thêm 3 4 ông huấn luyện viên nữa se mới dừng lại
8172,0,thầy liu var ác quá thứ nào chịu nổi 
8173,0,Thank you slayder nữa cái cho cháy
8174,0,Ủa đọc sách sao out team luôn rồi má
8175,0,Mai lại Welcome thôi 
8176,1,Sang Đoàn Trần Khoa mùa sau se cút nha
8177,0,"Rồi xong, hết ""mùa sau là của chúng ta"" rồi  vừa ngạo nghễ lên làm á quân vcs 1 mùa giờ lại chuẩn bị xuống đáy"
8178,0,"Thấy JDG quá mạnh với meta nhất xạ tứ nô, Se vội vàng tìm lại thầy Liêu "
8179,0,Cảm ơn Ngài Ren đã out
8180,0,Chắc không chịu nổi áp lực của tổ var
8181,0,HLV mùa tới 
8182,0,Abe qua gọi điện cho thằng e bengi rồi se con cứ yên tâm ngồi yên rung đùi “mùa này là mùa của chúng ta “
8183,0,"Má có khi nào Á Quân là thành tích cao nhất trong lịch sử SE ko ta, đang kì vọng với những gì Ren đang làm sẽ giúp SE có 1 slot hè này đi CKTG luôn á, giờ bắt đầu no hope lại rồi"
8184,0,Môi trường công tác có tính cạnh tranh quá cao
8185,0,ngài ren chắc qua Gam rồi
8186,0,ib ai để nộp CV công việc ạ
8187,0,Hlv baroibeo se cần anh
8188,0,Vĩ Thành Minh Quân -1 cuốn đắc nhân tâm di động +1 hlv powerpoint
8189,0, đừng quên đội này trùm content
8190,0,Ngài bị ba gà kick
8191,0,Mng haha là sao thế
8192,1,Hoàng Văn clm rồi...tới công chuyện Hz :>
8193,0,Tran Quoc Thai ngài đi để lộc làm hlv đấy
8194,0,Tí nị kun đá đích ngài gen
8195,0,"Gam Ren, Gam Shogun, Gam Taki.
hành trình trả thù Oai Cac"
8196,0,anh đéo muốn thắng theo cách này
8197,2,Nhà tài trợ điên con mẹ nó rồi!!!
8198,1,Clm anh tui
8199,0,"Làm fan SE lần đầu đước á quân, tôi ngạo nghễ biết bao nhiêu. thôi thì cũng nến trải hào quang rực rỡ rồi mùa sau vào hang tiếp cũng bình thường"
8200,0,"Ủa hứa này hứa kia trong năm nay, cuối cùng là mõm chúa đó hả"
8201,0,Build super team:
8202,0,"Dế lửa Top comeback, per"
8203,0,Mid: petland Dia1 … 
8204,0,chúng em cần ngài Sir Olieu Gunnar Solsergh
