,Từ vinh quang tột đỉnh giờ thành tội lỗi tột cùng
,Năm xưa xé giấy thoát đc thì bây giờ chuyện ko đáng lại bị bế thì nhân quả tới sớm rồi.
,"Fan bảo: "" Chị chỉ là người quãng cáo, bao nhiêu việc tốt ko nhớ, rồi ai chả có lần sai"""
,Thế là QL và TT đã được đẩy thuyền về chung một nhà -> Nhà Giam
,Tiếc cho một cặp đẩy thuyền đẹp Tiên Linh
,"Trước t cũng yêu quý bênh vực ghê lắm, sau thấy chơi với thằng ấm dâu cái t thấy con mẻ vì tiền tài mà bất chấp nên tự nhiên ghé.t ngang. Cũng tiếc cho bạn nhưng cũng rất xứng đáng vì dám lợi dụng lòng tin của người hâm mộ để trục lợi"
,Mẹ rọt đi tò rồi thì con ở với ai
,Dành cho ae nào chưa xem thời sự
,"Thí mịe luôn nhoa,
lắm. Chứ lúc sx rồi lúc rao bán cho mấy gia đình các mẹ mua cho con cái họ ăn sao ko nghĩ mình làm gian dối, ảnh hưởng sức khoẻ người tiêu dùng, nhất là con nít. Gì chứ mà ảnh hưởng con nít kao vote 1 vé đi tò nhoa"
,Để coi kỳ này D… See more
,Oan quá hahaha
,"Thề từ nay đ bao g idol ai nữa. Idol ai cũng từ đỉnh cao rồi ng thì phong sát, ng thì tù tội, ng thì scandal :))) t sợ bản thân t quá mà"
,Đây nhé mọi người
,Đang xem
,Đợt này brand Đò Ir có gỡ ảnh???
,Thời sự vừa mới nghe chị ăn hẳn 7 tỏi sản phẩm bán ra
,Thời sự 19h luôn
,À hú à hú...đã quá tổ quốc ơi
,Nhìn cũng tội nhưng thôi cũng kệ
,Dữ dội thiệt chứ! Bởi vậy ta nói luật pháp nghiêm minh. Thẳng tay với bất cứ ai gian dối.
,Phát này đi xa và đi lâu luôn r
,Tiên này cũng gây án ak
,"Má,chiếm tận 30% cổ phần mà trước đấy bảo ko liên quan,cuối cùng thì cũng đi lừa dối lòng tin của người khác cả"
,Anti sen vàng điểm danh
,"đoàn di bom bán hàng giả sao ko bị bắt nhỉ, giống hệt vụ kera :))"
,Một nhà hiền triết từng nói: Không có bông tuyết nào trong sạch :))))
,"Tính ra bà này mới là thâm sâu khó lường nè, đánh mùi được có biến là hợp thức hóa giấy tờ để làm giảm vai trò chức năng trong công ty. Vậy mới nói không thể nhìn mặt mà bắt hình dong"
,"e xin gửi thêm chị Đòn di boom nữa nha , đừng quên vũ khí hạng nặng ạ"
,Khi nào tới lượt vk ck con Đoàn Zi Bom
,MẸ BÉ BẮP VÀ PHẠM THOẠI 16 TỶ ĐÂU RỒI HẢ ANH EM CĐM ƠI
,Tiên này thiếu may mắn hơn Tiên chị
,Má chị bú 30% lợi nhuận :)))) chuyến này đi lâu à
,Chị Đặng Thuỳ Trang là người hạnh phúc nhất lúc này
,Lợi nhuận 18 tỷ mà mình chị 7 tỷ thì chị nghĩ chị thoát được sao :))))
,"đáng lắm, đợi kết quả cuối cùng :)))"
,"Ai đang bị bện,h viê,m mũii , viê m xoan,g ủ mủ chảy dịch có mùi hôi thì liênhệ anh Trần Văn Xuânn để điều trị dứt điểm bện,h nhé,,."
,Sau vụ kẹo này mà bắt thêm đc mấy vụ to to khác. Đúng vụ này là án điểm thật nên ai đã bị tạm giam hoặc tạm hoãn xuất cảnh là cấm có thoát đc
,"Eo ơi rõ ràng nuốt tận 7 tỷ vào mồm mà lên bài phủi đít nhanh thật, như người bị hại không biết gì hết, phủi luôn quan hệ với những người anh em rọt, mang tiếng huê hậu mà suy đồi đạo đức"
,Hoa hậu hoà bình mà quảng cáo sai sự thật ảnh hưởng đến sức khỏe của mọi người sử nghiêm
,"Xin lỗi Tiên. Mình yêu quý tiên lắm nhưng mì ghét mụ dung lươn lẹo, nên thôi mình sẽ ko bảo vệ tiên trong vụ này nhé"
,"Điều 193. Tội sản xuất, buôn bán hàng giả là lương thực, thực phẩm, phụ gia thực phẩm"
,"1. Người nào sản xuất, buôn bán hàng giả là lương thực, thực phẩm, phụ gia thực phẩm, thì bị phạt tù từ 02 năm đến 05 năm.… See more"
,"Kẹo của hoa hậu Thùy Tiên, Hằng Du Mục và Quang Linh siêu tốt..."
,"Tôi dùng mấy tháng nay kết hợp với sữa tiểu đường của chú Quyền Linh, sữa xương khớp của cô Cát Tường, thực phẩm chức năng của cô Hồng Vân. Giờ đây đao thương bất nhập, một quyền bổ đôi t… See more"
,Có đức mặc sức mà ăn.
,Có tài mà không có đức thì cũng không nên
,"Này thì đứa con tinh thần hổng có góp vốn hổng có nhận một đồng nào từ vụ lừa kẹo rau củ giả, lợi nhuận 20 tỉ cắn hết 7 tỉ về tay chị Tiên luôn
ác vừa tham vừa thôi chứ vì đồng tiền mờ mắt nổi lòng tham mà đi lừa gạt chính những người luôn yêu thương… See more"
,Đẩy thuyền bao năm cuối cùng tiên và linh cũng chung một Mái nhà..xin chúc mừng cặp trai tài gái sắc
,30% cổ phần mà em kêu e chỉ quảng cáo chứ k biết sản phẩm ntn :))) chịu em
,"Xong vụ này mấy chú CA lại rớ tới và bớ thêm các nghệ sĩ quảng cáo sữa giả, tpcn giả, thuốc giả là tuyệt vời mấy chú ơi :))."
,Khởi tố cũng có chính thức và không chính thức hả
,Kết quả của việc không được ăn học tử tế
,Ko có vùng cấm là có thật. Người nổi tiếng dính phạm luật trên thế giới rất nhiều.
,"Chỉ mới có một đợt sản phẩm thôi mà tiền hoa hồng nó được gần 7 tỷ đồng. Có người cố gắng lương thiện cả đời họ, cả đời gia đình họ chưa chắc dành dụm được 1,2 tỷ. Lên lừa lọc, ăn trên xương máu, sức khoẻ đồng bào trong chưa đầy 1 tháng đã bỏ túi hàng … See more"
,"Nhiều người bán hàng giả lắm sao không thấy điều tra vậy ta, hay tại bà này nổi tiếng nên lên sống truyền hình"
,Tuyệt vời pháp luật phải thế chứ
,CĐM đẩy thuyền mạnh quá đẩy tất cả vô tù. Dù gì cũng chúc mừng các em sớm được đoàn tụ.
,Ăn dày vậy
,Nhốt chung với mấy tù nam cho nó chơi nát bướm luôn đi
,Vn còn rất nhiều cty thực phẩm quảng cáo lố
,"Dân mạng Việt Nam mà phốt là éo có sai được Hoa hoè xé giấy nợ mà lị, anh Nam, anh Linh, anh Công về chung 1 nhà với em Tiên luôn kết Happy quá ta"
,Haizzz...liêm khiết như mình thì bao giờ mới giàu đây
,"Cũng từ vụ này lôi ra được bao nhiêu hàng nhái, hàng giả. Phải xử thật nghiêm chứ ko gây ra hậu quả quá nghiêm trọng cho người dân, đặc biệt là trẻ em và người già"
,Sao bảo ko liên quan. Ko chia tiền
,"Ra tù lại refresh như Ngọc Trinh
… trải nghiệm làm nông thôi Tiên àh, mà công viên thuỷ tinh chưa khởi công àh ta"
,"1 mình chị 30% cổ phần, 7 đứa còn lại mới có 70%, QL chưa đến 10% mà chị định rũ bùn đứng dậy sáng lòa à"
,Hỏi thế gian Linh là chi vậy
,Mà Tiên vâu thề nguyền sống bám rít
,Rúc vào tò rồi vẫn cố theo đuýt… See more
,"Từ đó chúng ra bài học hoa hậu cũng chỉ là hoa hậu là danh xưng nổi tiếng tạo lòng tin rồi cũng đi làm mẫu ảnh, cũng đi quảng bá sản phẩm thôi"
,Gà mái vàng sen vàng mất tiền luôn
,"Trước bảo chỉ là quảng cáo thôi,giờ hoá ra là chủ tịch HĐQT luôn ạ"
,Không có bông tuyết nào là trong sạch.
,Ủa vụ con Băng cũng gọi là lừa dối khách hàng vậy
,"CĐM đẩy thuyền quang linh thuỳ tiên về cùng nhà, giờ cả 2 cùng nhà rồi nhưng mà là nhà tù"
,"Giờ ăn có người bưng, ngủ có người canh nhất hoa hậu rồi"
,"7 tỷ là con số khi bị phát giác ra thôi, chứ nếu không bị lộ ra, sản phẩm vẫn được bán đến bây giờ, sau này, thì mn nghĩ con số tụi nó kỳ vọng thật sự là bn. có nhìu bài nói nó có thể kiếm được 70 tỷ nhưng sa cơ vì 7 tỷ. trời ơi 7 tỷ chỉ là sự cố thôi … See more"
,"Quả báo nhãn tiền, lừa tiền ngta được 1 lần thôi chớ"
,Thất Đức thật 30% cổ phần. Hại dân
,"Tội HDM, QL, TT đã rõ, còn trách nhiệm cơ quan cấp phép, kiểm định và quản lý thị trường ... cần làm rõ và xử lý nghiêm."
,Cái bọn fan trên tik tok bữa chạy seeding dữ lắm chùi ui sợ quá chắc phải mua thêm vài hộp kera nữa ăn cho đỡ sợ này=))
,Thượng tôn pháp luật
,"Vl luôn, lần đầu tiên có hoa hậu thế giới đi tù"
,đời lên voi xuống ...
,"Cá nhân tôi nghĩ, những ai hưởng lợi lộc từ những việc sai trái đều phải chịu trách nhiệm"
,Ngày này rồi cũng tới. Có
,Tội thì phải chịu phạt thôi. Càng HH càng phải làm đúng để làm gương. Cứ nghĩ mượn danh đi đào lửa dân mình.
,"Dạo này live bán hàng ít hẳn, người nổi tiếng lặn hết"
,"Mình ên mẻ 30% là nhiều nhất luôn. Mà đợt mới bể ra mẻ lên mẻ chối nói không liên quan, ko dc chia lợi, chỉ dc thuê quảng cáo. Như đúng rồi luôn"
,Bữa trc nhớ chị mẹ của hh miệng cũng dữ lắm luôn nay đâu rồi ta
,giờ đứa nào quảng cáo sản phẩm lừa dối khách hàng bắt hết dùm : Quyền Linh + Cát Tường + Hồng Vân + Hoài An
,"Vãi nồi tiền làm mờ con mắt thật, éo nghĩ gì đến sức khoẻ của ngkhac luôn @@"
,"May là em éo xem các anh chị live tream bao giờ, vì nghe nói thôi đã ong hết đầu r"
,Vốn 30% đi hơi nặng :))
,"Cả đám boss kem trộn, thuốc giảm cân, collagen, thuốc trắng da…nữa!! Mấy chú CA ơi tra ra còng hết luôn giùm tụi emm"
,"Pháp luật cần xử nghiêm với nhiều tình tiết tăng nặng, để răn đe xã hội."
,Em xé đc giấy nợ nên em cũng xé luôn cả lương tâm em
,Vậy mà bọn Alma Resort lừa đảo lừa dối khách hàng tiền tỷ cũng vẫn chưa bị bắt gì
,Khoản 2 thì nhọc rồi. Thương em
,"Ngày QL và HDM bị bắt t đã biết Thuỳ Tiên là chủ chốt vụ kẹo Kera , chẳn qua Thùy Tiên bắt QL và HDM nhận hết trách nhiệm , cho nên giờ Thuỳ Tiên bị bắt t ko bất ngờ , ko sớm thì muộn thôi"
,Còn Chiến thần review chốt ngàn đơn . Vài chục tỏi lặng đâu rồi ta
,Thời sự 19h vừa đưa tin khởi tố thì đọc được bài này
,"Doanh thu 17.1 tỷ, góp vốn 30% mà được chia 7 tỷ. Vậy giá gốc sản phẩm là bao nhiu?"
,Ai rồi cũng phải đi tò thôi
,"Treo đầu dê bán thịt chó , tiên nói vậy mn nghĩ sao ?nói là ko biết , chưa nắm rõ công thức ."
,Chạy đâu cho khỏi nắng
,"Z ma kiu ko liên quan, toy sợ thiec"
,Sao mặt chú công an đứng sau Tiên buồn thế nhĩ
,Vì Tiên mà kẹo Kera ra đời. Liên quan hết chỗ nói ấy chứ
,"tin chấn động mới nè Trang Đài , toàn những vụ bất ngờ ko á"
,"Cổ phần chiếm phần lớn, lợi ích được chia cũng chiếm phần lớn. Vậy mà chỉ có một tội Lừa dối khách hàng. Quá đỉnh"
,Kiếp nạn của Sen vàng
,mẹ kera bị bế tiên con đâu vô cứu chị
,"Chúng mày xứng đáng lắm ,suốt ngày nhảy nhót ,fan thì suốt ngày đẩy thuyền đẩy thuyền giờ thì đẩy mẹ cả cặp vào tù rồi ,đúng là lòng người khó đoán ,đằng sau nhưng, nhà lầu xe hơi hạng sang là 1 tối lỗi"
,"Phạt đúng ng đúng tội. Ai làm ăn gian manh thì sẽ bị xử phạt. Ko có gì đáng thương hay đáng trách. Họ biết luật nhưng coi thường luật. Lúc họ gom tiền tỷ tỷ ngồi mát ăn trên đầu dân thường nhẹ dạ ngu muội thiếu kiến thức, thì lúc đó ai thương cho người… See more"
,Giờ đợi tới lượt Đoàn Di Bom vơi Hoàng Hèn là quá đã luôn.
,"Con này 30% là cũng to đấy :))) phạt nặng vào cái loại lừa đảo, thất đức,"
,"Mình nghĩ đã đi thi mà đoạt đc giải hoa hậu rồi thì ít nhất trong đầu cũng có vài hạt sạn chứ nhỉ.Ít nhất phải biết là kiếm đồng tiền nào vừa an toàn vừa có lời nhìu chứ, ko lẽ lại đậu hoa hậu nhờ may mắn sao"
,Đớp 7 tỉ thảo nào thần thánh hoá sp lên thế Thu Ngân
,Thua Hoa hậu Gào Phạm Thị Thoại tất cả quỳ xuống
,Tiếc cho một hoa hậu tài năng
,"Ko phải kẹo giả mà cả yến chắc cug giả nốt, chỉ là tiếc cho Tiên, thic Tiên lắm luôn, vừa xinh vừa giỏi, thông minh, vì 7 tỏi mà mất hết sự nghiệp rồi"
,Thương e quá
,Thế là hết duyên tình đôi ngả
,Chuyện của mình tan vỡ vì Kera
,Thôi quả này xong r
,ĐM con này bây giờ vào kho tha hồ mà chọn ăn những miếng thịt đẹp không bèo nhèo nhe nó nói mà ngứa cả lờ
,Vậy mà kêu ko có liên quan nhục thật nhỉ. Góp vốn lẫn 7 tỷ cơ mà
,"nhờ vụ này mà giờ quét mấy vụ hàng giả ,hàng kém chất lượng"
,Hoa hậu vớ vẩn thật dẹp bớt thi HH đi cho đỡ tốn tiền
,Sang Nguyễn may ba đặt tên phương vy cho em chớ đặt thùy tiên phát là h
,"tội quá, tội chưa xử"
,Đồng tiền lm mờ con mắt
,Thế mà fan nó cứ bảo nó ko biết gì cả
,Chỉ là nạn nhân thôi
,Tuyệt zời ông mặt trời
,KỂ RA (KERA) cái tên gắn với e suốt quãng đường còn lại
,Ngày trước ai đẩy thuyền QL với TT đấy. Kkkk
,Đồng tiền có sức mạnh gê gớm vậy sao.thật đáng buồn .đáng tiếc
,5 người lận mà ní này nắm hẳn 30%
,"Xong luôn, xuân này không về."
,QL chơi đẹp quá luôn
,Hoa tàn rồi sao
,Tặng cuốn sách để đọc
,Tuổi trẻ tài cao
,Mới tí tuổi đã rất thành công và có cho mình nhà riêng
,Cụ thể là Nhà Đá
,"Một mình mà 30 phàn trăm là cổ đông lớn nhất rồi , còn 70 phần trăm là bao nhiêu người cơ mà"
,Coi tiktok bã mấy tháng trc đăng hài lắm fen
,Là gì so với chị bom 1vien kẹo bằng 5ky rau
,Nhiệm kỳ thấy được mấy chục tỷ lận mà chắc do tham quá
,Chia buồn Nguyễn Thúc Thì Rên nhé
,Thế là Quang Linh và Thuỷ Tiên cũng đã đc về chung 1 nhà rồi..chúc mừng 2 em
,Mong cơ quan chức năng sớm vào cuộc bắt hết những người lợi dụng sự nổi tiếng quảng cáo để lừa đảo những người nhẹ dạ cả tin để kiếm tiền vô đạo đức
,Đoàn Di Bom nữa cho tròn
,"Trước thích e này lắm, tại có nét giống nyc, haizz"
,ae biết đi mấy năm ko vậy
,Gần 18 tỷ chia gần 7 tỷ ng nổi tiếng kiếm $ dễ thật
,"Dương Qc húc xuỳ xiên của ba, về chung 1 nhà với goang linh dê lốc rồi nè"
,"Thiệt chứ thà nó nhận hđ quảng cáo rồi thôi, cùng lắm bị phạt chưa tìm hiểu kỹ sp. Này có cổ phần thì chết mọe rồi. Khó thoát"
,Đẩy thuyền bao năm cuối cùng cũng về chung nhà
,“Nhà Lao”
,
,"Là góp 30%, húp 7 tỏi lợi nhuận nhưng lúc xảy ra lùm xùm là bỏ chạy đòi thoát vốn và đổi trắng thay đen thành chỉ ký hợp đồng đại diện. Tính ra mấy cổ đông khác cũng nể tình quá rồi. Ngta nhập kho mấy tháng rồi mà cổ đông 30% giờ mới bị bắt"
